"[5.27083072451282, 6.636846252886332, 5.7033962461921535, 2.7300818845641923, 2.6217994080543447, 1.6632791479097795, 1.2960547935786193, 1.4828501004365342, 1.8861974154846997, 2.1534518019661495, 2.5329824888192816, 2.3811204897024147, 2.029710654822635, 2.05936478521768, 2.3781318105628957, 2.4297450900846886, 1.8038288745296243, 1.8037523731947447, 1.8078518731557864, 1.8620118555106127, 1.7957906942304553, 1.5266059400632437, 1.6404307559436453, 1.9710726323761207, 1.8358395138952874, 1.548991524817231, 1.8926908515763368, 1.8048852307937384, 1.8682879686627276, 0.4023143405485701, 0.24368292173416367, 0.15461776019664067, 0.20603584519928922, 0.16342427761265405, 0.12341521852546174, 0.1394881002468124, 0.14708644065565846, 0.13929776229084045, 0.3280162165201008, 2.377533575569779, 5.749596454121238, 6.630714972371855, 5.217897277767706, 5.437222869485961, 5.500531891951459, 6.000956690051174, 6.919780870687681, 5.992069495178639, 0.854426664265922, 0.5037266716770497]","[3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1]"
"[1.250185299272636, 1.2072797238810657, 1.5637677454582521, 1.9078765154310184, 1.333645167197333, 1.4218008206188575, 1.7105200301020123, 1.7655554079477007, 1.4711613319609598, 3.462871381639388, 4.947500416306175, 5.73234325068322, 4.3980888522928945, 5.3573564233729964, 5.310598704744705, 5.02757390251631, 6.679965939820861, 6.0754746891392335, 6.039081112549682, 6.7153703543903225, 2.8277677183084737, 1.666762836902804, 2.3460836647628276, 1.5538578655704538, 1.7234600635327946, 2.0984422118538797, 1.1485945315604673, 0.3590848952506399, 0.2569625671200109, 1.0276534494688014, 1.4833762816927376, 1.2827816178216531, 1.4040101576109683, 1.6749594604408065, 1.6899406511415898, 1.9248675784663987, 2.392474893349418, 2.0022063242224895, 2.0553944747284874, 1.9377420011307533, 1.4020249920202574, 0.32995691021686807, 0.19977991647197813, 0.2174178199505389, 0.9269212914338135, 1.4847157190964932, 1.7830458145632422, 1.6397413432967685, 1.7261920614891302, 2.080397950006523, 1.9180211258717617, 1.6255786536535817, 2.927021892310444, 4.519436993587708, 5.053003682256487, 5.970210121456107, 5.772425368219754, 5.712884689904083, 3.235879924856115, 2.261982939983573, 1.7689768979946356, 1.5869162760922852, 1.6015788464310285, 2.2488090019944225, 1.6348742159712664, 1.8476510419329608, 1.189844370200237, 1.9254163748832043, 1.4265667112275793, 0.9240572015064323, 0.9754954617869666, 1.254811204230977, 1.166499205827458, 0.6357954088972673, 0.5520816857549797, 0.294277745859859]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1]"
"[1.539247428231899, 1.9629819706944645, 1.8776153869173726, 1.2557249255215717, 1.8847732402638109, 1.9854929113509974, 2.197730117842706, 1.6067399403740723, 2.1905701851735584, 2.310682738936654, 1.7144851941436512, 1.708469346925565, 4.802721517000628, 6.077106569132564, 7.235323173146155, 6.670180533944139, 6.788205341111653, 5.166098716565018, 2.0983211230380285, 1.8670699308793883, 2.160845141195657, 1.8870380690667667, 1.5622692732093264, 1.9587314852199373, 1.4799681858278129]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2]"
"[0.9234181000419448, 1.3926005188541444, 1.563242693073716, 1.3629483800503421, 1.2351894188348205, 1.297110187869276, 1.3554206823165544, 1.8083901158645668, 1.317958324164861, 4.001702697244693, 4.364657142989026, 6.412251066105775, 5.571968256437149, 6.965529413865529, 5.867182594459729, 6.503419178903703, 5.433226433186402, 5.9165450586481, 7.22196247021535, 4.102469109255615, 1.970096756331949, 1.9500177946722568, 1.260089071808508, 1.37503448998885, 1.8252359755503025, 1.556974466296635, 2.1177750062802367, 2.606423531843997, 5.23136465167989, 7.061152948133912, 8.262705981626315, 8.50759550823086, 5.147091247030105, 5.65328858751029, 4.7778636909970835, 6.299293132829505, 5.567876254966646, 5.681952262852008, 6.310241166493564, 7.180140005575651, 6.722208785726796, 6.082012343158932, 6.0408036785219394, 7.118614607267313, 6.75668415215633, 6.35777631567513, 6.274877837599865, 6.456127733883576, 7.075306288857387, 6.633105488015721]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
"[6.572637887445638, 6.813922663024147, 6.024318132368952, 2.9714474164807627, 2.6126705022297125, 1.798558256476741, 1.8717557336178672, 1.4749873587550768, 1.2448126842414389, 1.224729368523379, 1.231889604955581, 1.2624099904308252, 1.2597319753523204, 1.3248338558970234, 1.5529246009870052, 1.3905384270809988, 1.5899007442491984, 1.3127697728076846, 1.349763010522118, 1.2403630473576988, 1.7751294578921104, 1.2661571098745272, 1.3556259724027138, 1.3602758523426295, 1.3520211024516846, 2.0858626271587544, 6.192904071349577, 5.58689249684747, 6.3184101969217386, 7.767341304483751, 6.054721177083472, 5.737062716872153, 5.832240312089105, 6.5159416158707755, 6.254431140263723, 6.141196338506258, 5.926207858614008, 6.227189013908329, 6.148540400234384, 5.651740902906557, 5.257446329031553, 6.422855426870853, 6.136249096225765, 6.386814404893505, 5.445273189322987, 5.551360809571015, 6.685096405158091, 6.556133972666374, 6.027503063884085, 6.548441734206644]","[3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
"[6.236871061469165, 6.547753517859869, 7.660092216657078, 6.225995947189273, 6.637167925773457, 6.4757695651175355, 7.160936407836828, 7.3841108132119055, 1.7854197092574489, 0.44689677814571865, 0.29651498846251406, 0.18351819842306036, 0.554694652485202, 0.31486655598595276, 0.18118871455780436, 0.25218444029140075, 0.8998623143479272, 1.3098613872927485, 1.6103820349178446, 1.9689912873871886, 1.672396554760164, 1.9017478004056056, 1.481216021279508, 1.5025998606046327, 1.6055617423761697, 1.3868062548517148, 1.4214216924962437, 1.6005700262281357, 2.23371507991953, 1.9338325258085223, 1.5521528710544361, 1.435676649694389, 1.2792101348582336, 1.2824764949281517, 1.0156174038044667, 1.4722128715586251, 1.354482285659049, 1.5489019589472803, 1.419923574961125, 4.288435972008123, 5.758634933091176, 5.956669228621596, 5.279226635417845, 5.664343632934681, 6.860961056133573, 2.523105394827812, 1.7412658974142756, 1.5991559240158748, 1.3808874747119473, 1.657394171214551]","[3, 3, 3, 3, 3, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2]"
"[1.080691225811457, 0.4236785640329624, 0.1579622617217317, 0.11740150205211144, 0.11482514161930193, 0.08215378743594799, 0.7050671449254697, 1.4381061272054214, 1.8540474934776343, 1.7098340168908077, 1.5854402511826435, 1.7630176417697638, 1.6059561737188548, 1.29806609862022, 1.0445572453298761, 1.106652392336602, 1.6855428316472167, 1.4664603588658753, 2.0036667363511014, 1.740445776821893, 0.9855927821798823, 0.22083034261067444, 0.26283891242346585, 0.14665042560622024, 0.15606859713699556, 0.09842790756103711, 0.2724089119602975, 0.48442434894642206, 1.1423694141224656, 1.553462461789112, 1.5760661996239458, 1.4413519775770356, 1.435255186508957, 1.806870686551956, 1.7942693284820934, 1.5163694779608772, 1.7031919597844023, 2.281460195714543, 1.8164616812429497, 1.991610722370669, 2.5117865205462913, 2.347729165143582, 2.194126873821598, 2.2669301173766274, 4.790139384529897, 5.717806215385663, 5.414059576968516, 5.342809651317731, 6.0005475125718135, 5.722623110218311]","[2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3]"
"[6.035927488490047, 4.8445584196721265, 5.221452944560094, 4.384420534984697, 4.829433187009918, 4.589474177764254, 4.770170854700602, 6.122780895693648, 6.56673853430624, 6.06662859348781, 5.70386900289578, 5.869608403386105, 6.586777601504676, 5.320223298635268, 5.298701640651782, 6.356697259798751, 4.583721402470729, 1.7983165424261602, 1.7391183715965632, 1.5531752265719114, 1.9482599410703698, 1.6053192131911476, 1.19305262278992, 1.596821560989777, 1.6938506854589317, 1.974917977501474, 1.720186801070811, 2.2956828496918478, 1.5138796592503712, 0.5244328886109733, 0.2654481041366496, 0.16777204539842117, 0.17141276560057514, 0.1268207463728532, 0.15405128273455798, 0.25379995512214726, 0.11557601149921647, 0.21068649739355258, 0.8142203076572561, 1.1963611462049542, 1.3574987283333928, 1.5797172512050066, 1.1976714186531259, 1.5270056941573342, 1.499004107224943, 1.550798447114877, 1.3159600893205419, 1.4973607323928833, 1.1633834051129126, 1.3330058003966587]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"[1.6175413642227738, 1.6092983005529695, 1.4046233315663306, 1.0488189145494435, 1.7688299012965247, 1.1681144718120533, 1.497124253214699, 1.8893400142808685, 2.128630098096975, 1.6154465718625648, 1.7904466749757955, 2.5329774183391653, 5.186115386501714, 4.8148792106327925, 6.104888937916877, 5.037052616003615, 4.86169599823115, 6.916012930812404, 6.435914391297344, 5.3812278904667785, 5.36458160929403, 5.3898580342344, 7.195858966671027, 6.069068757527872, 5.26233657506878, 4.984881003297027, 6.281153612112055, 6.0272184736985706, 5.653813004048325, 6.164324815378727, 5.626158707664649, 6.512208616837021, 4.934113903981601, 5.375338836917344, 5.54816577494738, 6.2875289134069385, 4.991412216548629, 6.325761934681895, 6.084046944290028, 7.005382528661101, 5.140402342285852, 4.411716817295402, 5.270076528239756, 5.552352235021114, 5.66807593685131, 5.706905006509735, 4.95789365099224, 5.878662117475155, 5.577744015750589, 6.715983495840682, 6.705571306447983, 4.843491494598004, 4.72296507516675, 4.364050833517545, 6.446558128902613, 6.478693672641453, 3.678282721051776, 1.9959345532963766, 1.4378452681398395, 1.3071375183860647]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2]"
"[0.167068348052482, 0.09840359766271693, 0.08418704527886536, 0.13261570453200422, 0.09020315067983135, 0.09652115059565552, 0.0980167412187578, 0.06913545178468467, 0.33926897582221116, 1.1304478653401007, 1.1909184912298914, 1.7960265659654613, 2.176680064369035, 1.6208065153786384, 1.9987450900432537, 2.012329413090643, 2.3558109001814627, 1.698346353458068, 1.6113285947664389, 1.5935803359531235, 1.7012977230528818, 1.9815539116216536, 2.166203166742478, 2.293631550259363, 1.738723356267798, 1.8803437384798685, 1.5573795881648507, 1.293633530469422, 1.744669398782439, 1.8343256521952438, 2.1567184045506944, 1.7793429538075598, 2.700835691646635, 5.2595149192528625, 6.17056645418634, 5.758067351363621, 5.434921962430748, 5.38420165143296, 5.401910123837066, 4.2133365209429225, 6.290730429848819, 6.443404527829625, 5.62834635784333, 5.328495894518067, 7.578295725783141, 5.556575795013961, 5.63887983791003, 5.539659410923333, 6.1178679923499715, 6.342145682518763]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
"[6.624704896473845, 7.473254259769276, 7.3784405349849695, 7.022829585936686, 6.785005877281343, 4.386235587516073, 1.7785323932082004, 2.154895112726371, 1.9687274843158704, 2.0274740277783736, 1.681104997866821, 1.9266076571797248, 1.7483144649419702, 2.1026932284141377, 1.343999417973847, 0.512448427858456, 0.1539772475579925, 0.11359553951542478, 0.11559620909406725, 0.4761374167759586, 1.2699863907587698, 1.7994177897412431, 1.7079732935245178, 1.8042287394944947, 1.8692399329063683, 2.0043871411413905, 1.9693887161630075, 2.114580517517217, 2.9969932696870147, 6.467163230321864, 5.913175047547006, 5.041249187480249, 6.836828568034241, 6.568623651140866, 6.436680736783611, 7.31279099206826, 6.2658940751456145, 5.995823230173732, 5.920009890366543, 5.452648226852321, 6.307309681077998, 3.1984424322080462, 2.009439678374521, 2.177721813557874, 2.4170584517206772, 1.8552663213954304, 2.560884235774012, 2.252418596312107, 2.0587561184416967, 1.9362772336633178, 1.300273064330084, 1.0988282913477598, 0.6330698899921653, 0.27435864107818786]","[3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1]"
